PersPerOccupHous,PctHousOwnOcc,MalePctDivorce,FamInc,PctRecImmig8,NormPopulation,Rent,PctPopUnderPov,PctLess9thGrade,PctUnemployed,NumStreet,ViolentCrimesPerPop
0.15,0.78,0.31,Medium,0.01,0,Low,0.21,0.16,0.2,0,18
0.56,0.68,0.44,Low,0.08,0,Low,0.18,0.09,0.26,0,8
0.47,0.3,0.56,Low,0.4,0.21,Medium,0.45,0.62,0.72,0.03,80
0.5,0.54,0.75,Low,0.08,0.05,Low,0.44,0.39,0.53,0.03,29
0.66,0.95,0.06,High,0.19,0.01,High,0.03,0.15,0.07,0,3
0.42,0.48,0.47,Medium,0.18,0.11,Medium,0.16,0.22,0.37,0,4
0.54,0.42,0.45,Low,0.15,0.02,Low,0.34,0.19,0.66,0,16
0.28,0.25,0.39,Low,0.11,0.05,Medium,0.51,0.28,0.39,0,8
0.4,0.67,0.38,Medium,0.14,0.01,Medium,0.1,0.17,0.16,0,9
0.46,0.52,0.58,Low,0.17,0.03,Low,0.55,0.47,0.39,0,34
0.27,0.46,0.37,Low,0.03,0.01,Low,0.23,0.28,0.21,0,6
0.32,0.31,0.66,Low,0.16,0.01,Medium,0.2,0.19,0.38,0,26
0.42,0.71,0.33,Medium,0.08,0.04,Medium,0.07,0.27,0.19,0,10
0.58,0.57,0.54,Medium,0.04,0.01,Low,0.25,0.25,0.3,0,24
0.52,0.77,0.28,Medium,0.03,0.01,Medium,0.07,0.23,0.34,0,7
0.54,0.69,0.6,Low,0.01,0,Low,0.23,0.44,0.36,0,8
0.15,0.35,0.72,Medium,0.02,0,Low,0.15,0.17,0.1,0,9
0.4,0.56,0.53,Low,0.09,0.08,Low,0.4,0.21,0.45,0.01,43
0.62,0.93,0.08,High,0.06,0.01,Medium,0.04,0.12,0.12,0,1
0.58,0.7,0.4,Medium,0.04,0.02,Low,0.17,0.19,0.28,0,6
0.41,0.53,0.45,Low,0.02,0.02,Low,0.12,0.26,0.26,0,6
0.54,0.64,0.44,High,0.19,0.04,High,0.03,0.03,0.11,0,4
0.54,0.71,0.3,Medium,0.25,0.03,High,0.06,0.14,0.17,0,7
0.31,0.35,0.74,Medium,0.09,0.04,Medium,0.31,0.23,0.32,0,60
0.49,0.43,0.38,Low,0.02,0.01,Low,1,0.59,1,0,34
0.34,0.66,0.45,Medium,0.13,0.05,Medium,0.17,0.09,0.46,0.01,76
0.34,0.58,0.58,Low,0.01,0.01,Low,0.49,0.64,0.61,0,44
0.29,0.44,0.27,Low,0.08,0,Low,0.75,0.44,0.34,0,3
0.59,0.77,0.28,Medium,0.02,0,Low,0.18,0.16,0.17,0,10
0.59,0.89,0.05,High,0.08,0,Low,0.05,0.08,0.11,0,4
0.34,0.63,0.23,Medium,0.03,0.06,Medium,0.07,0.15,0.07,0,8
1,0.52,0.34,Low,1,0.1,Medium,0.41,0.94,0.55,0.01,26
0.31,0.49,0.57,Low,0.63,0.06,Medium,0.26,0.18,0.33,0,49
0.24,0.46,0.53,Low,0.06,0.01,Low,0.61,0.44,0.55,0,23
0.53,0.87,0.19,Low,0.01,0.03,Low,0.13,0.21,0.39,0,5
0.34,0.62,0.58,Low,0.02,0.02,Low,0.24,0.26,0.24,0,17
0.74,0.11,0.32,Low,0.09,0.02,Low,0.27,0.08,0.32,0,12
0.79,0.95,0.15,Medium,0.05,0.01,Medium,0.05,0.15,0.37,0,19
0.56,0.5,0.43,Medium,0.29,0,Medium,0.2,0.36,0.41,0,29
0.41,0.51,0.65,Low,0.04,0.02,Low,0.67,0.46,0.46,0.03,58
0.41,0.41,0.5,Low,0.04,0,Low,0.78,0.66,0.86,0,40
0.51,0.67,0.15,High,1,0.01,High,0.09,0.09,0.1,0,2
0.54,0.56,0.6,Medium,0.05,0.03,Low,0.13,0.12,0.31,0,15
0.37,0.7,0.52,Medium,0.02,0,Medium,0.16,0.13,0.26,0,13
0.19,0.17,0.07,Low,0.04,0,Low,1,0.32,0.5,0,7
0.99,0.83,0.19,Medium,0.89,0.07,High,0.09,0.12,0.18,0,38
0.56,0.32,0.63,Low,0.14,0.04,Low,0.68,0.71,1,0.01,101
0.61,0.49,0.49,Low,0.42,0.04,Medium,0.21,0.27,0.22,0,10
0.4,0.53,0.53,Low,0.07,0.14,Low,0.41,0.24,0.4,0.07,66
0.63,0.87,0.24,High,0.04,0.01,Medium,0.03,0.06,0.2,0,3
0.64,0.72,0.34,Medium,0.07,0.02,Medium,0.06,0.06,0.19,0,9
0.55,0.43,0.41,Low,0.14,0,Low,0.29,0.12,0.24,0,35
0.81,0.45,0.34,Low,0.83,0,Low,0.74,1,1,0,40
0.59,0.49,0.54,Low,0.02,0.01,Low,0.81,0.84,0.84,0,30
0.34,0.51,0.49,Low,0.06,0,Low,0.67,0.45,0.43,0,21
0.58,0.66,0.5,Medium,0.19,0,Medium,0.08,0.09,0.23,0,14
0.61,0.81,0.26,Medium,0.08,0.04,Low,0.05,0.08,0.18,0,3
0.45,0.4,0.56,Medium,0.27,0.4,Low,0.21,0.12,0.29,0,33
0.4,0.54,0.39,Medium,0.24,0.01,Medium,0.08,0.13,0.24,0,14
0.46,0.65,0.24,Medium,0.21,0.02,Medium,0.17,0.15,0.31,0,5
0.21,0.44,0.92,Low,0.51,0.22,Medium,0.45,0.31,0.42,1,60
0.84,0.47,0.46,Medium,0.43,0.03,Medium,0.33,0.55,0.51,0,34
0.48,0.45,0.56,Low,0.19,0.02,Low,0.46,0.46,0.35,0,51
0.4,0.68,0.43,Medium,0.07,0.01,Low,0.14,0.3,0.2,0,11
0.51,0.52,0.45,Medium,0.36,0.12,Medium,0.11,0.14,0.2,0,10
0.45,0.52,0.66,Low,0.03,0.02,Low,0.6,0.35,0.54,0,53
0.53,0.73,0.32,Medium,0.07,0.06,Medium,0.06,0.22,0.21,0,5
0.68,0.89,0.14,Medium,0.1,0,Medium,0.02,0.23,0.18,0,6
0.38,0.61,0.51,Low,0.01,0.01,Low,0.28,0.56,0.21,0,6
0.56,0.62,0.51,Low,0.02,0.07,Low,0.45,0.61,0.45,0.02,39
0.34,0.63,0.43,Medium,0.05,0.01,Medium,0.1,0.27,0.29,0,3
0.55,0.56,0.4,Medium,0.76,0.03,Medium,0.13,0.21,0.26,0,23
1,0.5,0.27,Low,0.57,0.18,Low,1,1,0.77,0,29
0.27,0.28,0.98,Low,0.44,0.2,Medium,0.3,0.18,0.33,0.07,29
0.18,0.49,0.41,Medium,1,0.04,Medium,0.15,0.28,0.27,0,19
0.49,0.87,0.4,Medium,0.02,0,Medium,0.04,0.08,0.19,0,3
0.19,0.35,0.59,Medium,0.5,0.03,Medium,0.11,0.16,0.12,0,12
0.57,0.63,0.55,Low,0.02,0.01,Low,0.17,0.18,0.33,0,9
0.58,0.55,0.44,Medium,0.12,0.62,Medium,0.14,0.1,0.2,0,13
0.35,0.52,0.54,Low,0.05,0.01,Low,0.38,0.48,0.39,0,20
0.33,0.49,0.66,Low,0.03,0,Low,0.49,0.63,0.38,0,22
0.41,0.64,0.48,Low,0.05,0.01,Low,0.27,0.58,0.31,0,24
0.46,0.47,0.64,Low,0.08,0.05,Low,0.3,0.22,0.33,0,12
0.32,0.45,0.84,Low,0.14,0.43,Low,0.51,0.39,0.41,0.32,101
0.32,0.38,0.43,Medium,0.09,0.02,Medium,0.24,0.23,0.34,0,5
0.38,0.63,0.46,Medium,0.02,0.03,Low,0.08,0.14,0.14,0,12
0.41,0.25,0.68,Medium,0.79,0.14,High,0.23,0.25,0.22,0.06,20
0.63,0.93,0.13,Low,0,0.01,Low,0.08,0.26,0.35,0,5
0.56,0.5,0.51,Low,0.05,0.01,Low,0.74,0.91,0.58,0.06,33
0.36,0.5,0.71,Low,0.01,0.08,Low,0.45,0.34,0.32,0.02,43
0.33,0.35,0.42,Low,0.12,0.06,Low,0.42,0.36,0.36,0,34
0.51,0.66,0.34,Low,0.07,0,Low,0.49,0.52,0.51,0,32
0.56,0.56,0.59,Medium,0.01,0.01,Low,0.25,0.08,0.31,0,16
0.48,0.6,0.45,Low,0.05,0,Low,0.21,0.17,0.35,0,9
0.52,0.41,0.55,Low,0.1,0.01,Low,0.59,0.54,0.51,0,25
0.41,0.5,0.61,Low,0.11,0,Low,0.35,0.22,0.51,0,12
0.59,0.75,0.3,Medium,0.03,0.02,Medium,0.08,0.04,0.41,0,8
0.3,0.4,0.5,Medium,0.08,0,Medium,0.15,0.2,0.14,0,7
0.35,0.61,0.49,Medium,0.11,0.03,Medium,0.11,0.07,0.15,0,9
0.53,0.66,0.64,Medium,0.1,0,Medium,0.16,0.19,0.13,0,20
0.33,0.43,0.49,Medium,0.11,0.01,Medium,0.15,0.21,0.18,0,18
0.5,0.58,0.6,Medium,0.1,0.1,Medium,0.16,0.1,0.22,0,14
0.65,0.9,0.26,High,0.09,0.02,High,0.05,0.11,0.26,0,2
0.4,0.45,0.56,Medium,0.16,0.01,Medium,0.15,0.26,0.06,0,7
0.45,0.23,0.43,Medium,1,0.27,Medium,0.37,0.4,0.44,0.04,16
0.54,0.66,0.39,Medium,0,0,Medium,0.12,0.28,0.26,0,12
0.3,0.35,0.34,Low,0.07,0.1,Low,0.36,0.19,0.22,0.03,6
0.68,0.85,0.21,Medium,0.01,0.01,Medium,0.06,0.13,0.13,0,2
0.29,0.67,0.25,High,0.11,0,Medium,0.08,0.11,0.04,0,7
0.59,0.55,0.6,Medium,0.27,0.14,Medium,0.25,0.2,0.44,0,51
0.58,0.71,0.31,Medium,0.09,0,Medium,0.09,0.22,0.33,0,14
0.31,0.48,0.72,Low,0.02,0.05,Low,0.52,0.36,0.45,0,68
0.25,0.62,0.47,Low,0.01,0.01,Low,0.54,0.4,0.6,0,18
0.45,0.38,0.55,Low,0.1,0.26,Low,0.37,0.23,0.36,0.09,36
0.53,0.78,0.19,High,0.26,0.02,Medium,0.07,0.18,0.17,0,20
0.3,0.49,0.65,Low,0.16,0.08,Low,0.33,0.21,0.39,0.02,61
0.3,0.34,0.56,Low,0.05,0.02,Low,0.3,0.13,0.22,0,61
0.72,0.67,0.55,Medium,0.01,0,Low,0.18,0.14,0.31,0,7
0.16,0.54,0.65,Low,0.09,0.01,Medium,0.25,0.19,0.45,0,28
0.66,0.71,0.28,Medium,0.08,0,Medium,0.09,0.13,0.32,0,10
0.36,0.72,0.22,Low,0.06,0,Low,0.19,0.3,0.35,0,23
0.47,0.44,0.73,Low,0.44,0.12,Medium,0.42,0.32,0.63,0.3,101
0.51,0.81,0.36,High,0.04,0.01,High,0.04,0.16,0.08,0,13
0.42,0.78,0.32,Medium,0.01,0.01,Low,0.19,0.28,0.3,0,3
0.54,0.8,0.3,Medium,0.01,0,Low,0.09,0.15,0.26,0,4
0.45,0.63,0.44,Medium,0.02,0.02,Low,0.08,0.15,0.12,0,17
0.27,0.52,0.64,Low,0.04,0.05,Low,0.45,0.37,0.36,0,23
0.36,0.48,0.48,Medium,0.08,0.03,Medium,0.13,0.25,0.17,0,9
0.51,0.81,0.16,High,0.19,0.03,High,0.05,0.07,0.17,0,2
0.18,0.29,0.52,Medium,0.54,0.15,Low,0.46,0.14,0.33,0.62,68
1,0.72,0.16,Low,0.03,0.01,Low,0.2,0.23,0.37,0,9
0.51,0.56,0.57,Medium,0.05,0.02,Medium,0.2,0.11,0.21,0,15
1,0.69,0.19,Low,0.56,0.04,Low,1,1,1,0,37
0.44,0.44,0.56,Low,0.02,0,Low,0.22,0.37,0.05,0,17
0.3,0.51,0.57,Low,0.02,0.01,Low,0.46,0.35,0.43,0,10
0.37,0.36,0.78,Low,1,0.06,Medium,0.4,0.39,0.54,0.03,76
0.3,0.44,0.55,Low,0.04,0,Low,0.78,0.49,0.71,0,16
0.28,0.48,0.68,Low,0.08,0.01,Low,0.52,0.42,0.5,0,84
0.73,0.9,0.21,Medium,0.01,0,Low,0.03,0.21,0.16,0,4
0.43,0.3,0.57,Low,0.11,0.4,Low,0.51,0.3,0.37,0.07,48
0.95,0.58,0.45,Medium,0.78,0.14,Medium,0.24,0.56,0.41,0,49
0.34,0.24,0.39,Medium,0.06,0.01,Medium,0.45,0.22,0.34,0,20
0.49,0.82,0.27,Medium,0.05,0.09,Medium,0.08,0.19,0.33,0,6
0.18,0.2,0.3,Low,0.11,0,Low,0.91,0.17,0.53,0,9
0.47,0.67,0.37,Medium,0.12,0.05,Medium,0.07,0.28,0.24,0.01,5
0.35,0.38,0.21,Low,0.15,0.02,Low,0.81,0.3,0.73,0,54
0.75,0.82,0.3,Medium,0.24,0.04,Medium,0.08,0.1,0.16,0,10
0.64,0.83,0.33,Medium,0.01,0.03,Low,0.1,0.18,0.13,0,7
0.36,0.77,0.21,Medium,0.05,0.03,Medium,0.06,0.32,0.17,0,10
0.27,0.23,1,Low,0.25,0,Low,0.45,0.22,0.51,0.03,26
0.5,0.56,0.55,Low,0.05,0.03,Medium,0.3,0.38,0.4,0,40
0.42,0.33,0.48,Medium,0.9,0.2,Medium,0.39,0.39,0.39,0.03,54
0.38,0.44,0.63,Low,0.04,0.1,Low,0.33,0.44,0.31,0,53
0.77,0.93,0.17,Medium,0.03,0.03,Medium,0.05,0.06,0.08,0,9
0.59,0.63,0.48,Medium,0.06,0,Medium,0.36,0.32,0.44,0,61
0.56,0.77,0.25,Medium,0.13,0.04,Medium,0.05,0.23,0.24,0,3
0.75,0.84,0.26,High,0.25,0.07,High,0.03,0.06,0.11,0,7
0.35,0.49,0.45,Medium,0.42,0.12,Medium,0.13,0.06,0.13,0.03,10
0.27,0.56,0.63,Low,0.1,0,Low,0.26,0.27,0.37,0,20
0.46,0.58,0.34,Medium,0.03,0.01,Medium,0.17,0.13,0.38,0,17
0.32,0.72,0.49,Medium,0.06,0.01,Medium,0.07,0.09,0.11,0,15
0.33,0.15,0.37,Low,0.24,0.05,Low,0.86,0.17,0.61,0.13,20
0.38,0.57,0.63,Low,0.02,0.01,Low,0.41,0.38,0.64,0,8
0.26,0.34,0.67,Low,0.06,0.08,Low,0.47,0.38,0.34,0,73
0.58,0.78,0.3,Medium,0.05,0,Low,0.19,0.27,0.09,0,8
0.28,0.47,0.66,Low,0.01,0.02,Low,0.75,0.58,0.79,0,28
0.37,0.62,0.43,Medium,0.03,0,Medium,0.12,0.22,0.35,0,4
0.3,0.59,0.41,Low,0.01,0.03,Low,0.25,0.26,0.21,0,46
0.4,0.37,0.7,Low,0.35,0.03,Medium,0.24,0.13,0.25,0,16
0.73,0.9,0.25,Medium,0.01,0.01,Medium,0.09,0.08,0.46,0,14
0.34,0.5,0.46,Medium,0.2,0.05,Medium,0.33,0.18,0.4,0,27
0.49,0.72,0.48,Low,0.01,0,Low,0.36,0.29,0.52,0,7
0.51,0.14,0.36,Low,0.68,0.05,Medium,0.58,0.55,0.59,0.04,63
0.35,0.5,0.71,Low,0.03,0.04,Low,0.4,0.47,0.44,0,54
0.38,0.29,0.43,Medium,0.53,0.02,Medium,0.15,0.59,0.45,0,10
0.65,0.45,0.56,Low,0.23,0.02,Low,0.57,0.81,0.38,0,50
0.27,0.28,0.18,Low,0.14,0.01,Low,0.69,0.24,0.53,0,10
0.59,0.18,0.64,Low,0.51,0.03,Medium,0.7,0.64,0.81,0.02,65
0.58,0.86,0.14,High,0.26,0.01,High,0.03,0.06,0.15,0,2
0.27,0.34,0.58,Low,0.03,0.07,Low,0.59,0.33,0.38,0.02,51
0.63,0.88,0.23,Medium,0,0,High,0.04,0.13,0.12,0,3
0.54,0.48,0.56,Low,0.24,0.05,Medium,0.24,0.37,0.51,0.01,25
0.27,0.34,0.76,Medium,0.15,0.01,Medium,0.18,0.13,0.23,0,24
0.28,0.55,0.45,Medium,0.54,0.02,Medium,0.12,0.12,0.18,0.03,39
0.63,0.49,0.63,Low,0.02,0.06,Low,0.85,0.64,0.87,0,24
0.33,0.59,0.52,Low,0.01,0,Low,0.48,0.51,0.56,0,42
0.35,0.67,0.34,High,0.07,0.02,High,0.07,0.04,0.16,0,6
0.28,0.45,0.61,Low,0.05,0.21,Low,0.47,0.3,0.34,0.01,19
0.5,0.71,0.31,Medium,0.1,0,High,0.04,0.24,0.18,0,3
0.38,0.52,0.31,Medium,0.05,0.05,Medium,0.07,0.03,0.09,0,10
0.51,0.55,0.37,High,0.69,0.16,High,0.16,0.04,0.16,0,6
0.81,0.44,0.42,Low,0.15,0.02,Low,0.46,0.12,0.4,0,8
0.66,0.7,0.36,Low,0.22,0,Low,0.42,0.63,0.45,0,8
0.24,0.42,0.61,Low,0.08,0.01,Low,0.54,0.3,0.48,0,82
0.7,0.92,0.13,High,0.17,0,High,0.02,0.21,0.13,0,5
0.55,0.57,0.38,Low,0,0,Low,0.19,0.25,0.22,0,3
0.48,0.63,0.31,Medium,0.08,0,Medium,0.12,0.22,0.38,0,16
0.76,0.16,0.54,Low,0.81,0.21,Medium,0.49,0.78,0.76,0.22,66
0.45,0.37,0.87,Low,0.01,0.01,Low,0.7,0.52,0.63,0,87
0.43,0.67,0.55,Low,0.03,0.01,Low,0.31,0.38,0.34,0,13
0.37,0.51,0.76,Low,0.12,0.7,Low,0.42,0.24,0.45,0.54,58
0.36,0.51,0.56,Medium,0.21,0.06,Medium,0.13,0.34,0.31,0,17
0.32,0.56,0.73,Low,0.02,0.08,Low,0.47,0.34,0.53,0,19
0.37,0.47,0.85,Low,0.05,0.05,Low,0.54,0.3,0.5,0,17
0.44,0.52,0.63,Low,0.01,0.01,Low,0.69,0.55,0.41,0,25
0.5,0.48,0.55,Low,0.04,0.07,Low,0.42,0.19,0.46,0,45
0.64,0.84,0.16,High,0.32,0.05,Medium,0.04,0.14,0.2,0,7
0.55,0.75,0.45,Medium,0.03,0.02,Medium,0.12,0.27,0.29,0,17
0.58,0.65,0.43,Medium,0.07,0.01,Low,0.11,0.18,0.14,0,9
0.63,0.02,0.64,Low,0.58,0.43,Low,0.7,0.76,1,1,101
0.47,0.73,0.45,Medium,0.02,0,Low,0.19,0.16,0.35,0,15
0.38,0.39,0.79,Low,0.03,0.05,Low,0.54,0.6,0.55,0.02,56
0.47,0.6,0.52,Low,0.06,0.01,Low,0.26,0.17,0.43,0,14
0.1,0.76,0.42,Medium,0.11,0.02,Medium,0.15,0.11,0.13,0.02,23
0.29,0.32,0.72,Low,0.08,0.02,Low,0.29,0.51,0.27,0,30
0.36,0.36,0.3,Low,0.09,0.06,Low,0.38,0.25,0.29,0,6
0.48,0.63,0.39,Medium,0.06,0,Medium,0.19,0.2,0.25,0,17
0.29,0.55,0.6,Low,0.01,0.04,Low,0.5,0.47,0.52,0,10
0.29,0.56,0.65,Low,0,0.01,Low,0.43,0.76,0.6,0,18
0.24,0.3,0.16,Low,0.3,0.03,Low,0.82,0.21,0.52,0,16
0.31,0.48,0.41,Low,0.09,0.04,Low,0.47,0.39,0.4,0,15
0.47,0.51,0.55,Low,0.05,0.12,Low,0.42,0.35,0.49,0.01,35
0.27,0.43,0.73,Low,0.02,0.03,Low,0.34,0.36,0.3,0,28
0.53,0.82,0.37,Medium,0.07,0.07,Medium,0.2,0.19,0.26,0.01,18
0.38,0.54,0.5,Low,0.01,0.01,Low,0.49,0.47,0.44,0,27
0.37,0.56,0.34,Low,0.02,0.01,Low,0.35,0.48,0.33,0,8
0.56,0.86,0.26,High,0.14,0.01,High,0.05,0.13,0.09,0,3
0.28,0.26,0.78,Low,0.19,0.25,Medium,0.41,0.26,0.25,0.54,96
0.54,0.7,0.63,Low,0,0,Low,0.39,0.38,0.4,0,12
0.32,0.57,0.56,Low,0.01,0,Low,0.27,0.44,0.61,0,4
0.42,0.6,0.36,Medium,0.06,0.07,Low,0.18,0.25,0.2,0,4
0.37,0.79,0.31,Low,0.01,0.02,Low,0.25,0.21,0.47,0,20
0.6,0.47,0.36,Low,0.13,0.02,Low,0.73,0.7,0.7,0,35
0.62,0.9,0.26,Medium,0.01,0.01,Medium,0.07,0.23,0.16,0,12
0.36,0.35,0.49,Low,0.06,0.11,Low,0.57,0.32,0.3,0,54
0.33,0.61,0.55,Low,0.03,0.02,Low,0.12,0.36,0.08,0.01,5
0.38,0.41,0.53,Medium,0.16,0.01,Medium,0.19,0.3,0.31,0,22
0.58,0.47,0.49,Medium,0.63,0.07,Medium,0.2,0.34,0.33,0,38
0.58,0.57,0.41,Medium,0.18,0.1,Medium,0.15,0.17,0.28,0,19
0.33,0.34,0.6,Low,0.02,0.05,Low,0.36,0.72,0.48,0,16
0.59,0.14,0.58,Low,0.77,0.1,Medium,0.73,0.74,1,0.06,89
0.48,0.36,0.64,Low,0.02,0.01,Low,1,0.74,0.77,0,21
0.42,0.53,0.4,Medium,0.31,0.04,Medium,0.14,0.45,0.42,0,23
0.42,0.5,0.31,Medium,0.35,0,Medium,0.07,0.24,0.32,0,7
0.54,0.59,0.34,Medium,0.05,0.01,Medium,0.11,0.08,0.28,0,9
0.49,0.65,0.61,Medium,0.15,0.02,Medium,0.13,0.09,0.22,0,12
0.31,0.45,0.6,Medium,0.54,0.05,High,0.16,0.21,0.22,0,39
0.57,0.73,0.33,Medium,0.12,0.04,Medium,0.04,0.1,0.09,0,9
0.53,0.51,0.41,Low,0.03,0.02,Low,0.25,0.19,0.23,0,30
0.59,0.52,0.56,Low,0.32,0.05,Medium,0.39,0.29,0.67,0.24,37
0.47,0.59,0.52,Low,0.03,0.02,Low,0.37,0.26,0.47,0,10
0.62,0.67,0.37,Low,0.03,0.01,Low,0.51,0.59,0.43,0,11
0.45,0.6,0.51,Low,0.03,0,Low,0.23,0.32,0.18,0,6
0.38,0.4,0.46,Medium,0.29,0.21,Medium,0.35,0.11,0.3,0,24
0.31,0.36,0.38,Medium,0.33,0.12,Medium,0.17,0.19,0.44,0.01,16
0.38,0.57,0.6,Low,0.01,0.03,Low,0.44,0.29,0.57,0,31
0.51,0.61,0.37,Medium,0.16,0.03,Medium,0.1,0.32,0.3,0,4
0.51,0.82,0.37,Low,0.01,0.01,Low,0.22,0.28,0.32,0,20
0.44,0.74,0.33,Medium,0.02,0.01,High,0.07,0.21,0.25,0,5
0.58,0.81,0.23,Medium,0.12,0.04,Medium,0.05,0.08,0.31,0,16
0.43,0.58,0.47,Low,0.06,0,Low,0.22,0.28,0.17,0,2
1,0.93,0.06,Medium,0,0,Medium,0.07,0.05,0.15,0,9
0.6,0.75,0.36,Low,0.01,0.02,Low,0.29,0.29,0.31,0,51
0.5,0.66,0.53,Low,0,0.01,Low,0.21,0.25,0.32,0,17
0.71,0.6,0.43,Medium,0.32,0,Medium,0.16,0.38,0.54,0,17
0.31,0.19,0.85,Medium,0.09,0.04,Medium,0.22,0.12,0.23,0.16,23
0.39,0.45,0.58,Medium,0.11,0.05,Low,0.08,0.05,0.17,0,9
0.08,0.76,0.31,Low,0.14,0.06,Medium,0.14,0.24,0.35,0,15
0.41,0.22,0.34,Medium,1,0.01,Medium,0.19,0.36,0.32,0,6
0.29,0.45,0.78,Low,0.05,0.42,Low,0.6,0.44,0.54,0.08,42
0.29,0.36,0.6,Low,0.05,0.04,Low,0.39,0.2,0.35,0,10
0.6,0.5,0.45,Low,0.02,0,Medium,0.24,0.36,0.76,0,27
0.98,0.48,0.44,Low,1,0.2,Medium,0.49,0.75,0.6,0.01,68
0.41,0.84,0.24,Medium,0.08,0.02,Medium,0.09,0.12,0.19,0,6
0.33,0.44,0.5,Low,0.03,0,Low,0.39,0.29,0.41,0,18
0.5,0.52,0.62,Medium,0.19,0.03,Medium,0.18,0.12,0.27,0,30
0.1,0.66,0.74,Low,0.1,0,Low,0.26,0.3,0.35,0,55
0.71,0.99,0.11,Medium,0.04,0.01,Medium,0.05,0.17,0.22,0,11
1,0.37,0.33,Low,1,0.02,Medium,0.56,1,0.79,0.19,64
0.29,0.3,0.6,Medium,0.03,0,Medium,0.21,0.32,0.19,0,21
0.38,0.57,0.54,Low,0.08,0.01,Low,0.63,0.56,0.64,0,30
0.5,0.51,0.43,Medium,0.16,0.01,Medium,0.3,0.44,0.46,0,28
0.85,0.47,0.56,Low,0.53,0.01,Low,0.57,0.98,0.54,0,14
0.9,0.59,0.42,Medium,0.47,0.02,Medium,0.24,0.24,0.47,0,17
0.35,0.27,0.59,Medium,0.76,0.12,Medium,0.33,0.35,0.26,0.11,33
0.72,0.72,0.36,Medium,0.44,0.07,High,0.08,0.13,0.21,0.01,12
0.58,0.7,0.4,High,0.35,0.15,High,0.1,0.11,0.2,0,14
0.8,0.41,0.43,Low,0.63,0.03,Low,0.62,0.8,0.98,0,30
0.4,0.5,0.51,Low,0.05,0.01,Low,0.15,0.3,0.28,0,10
0.49,0.41,0.42,Medium,0.23,0.02,Medium,0.06,0.11,0.18,0,9
0.49,0.54,0.6,Medium,0.02,0.02,Low,0.16,0.13,0.28,0,18
0.35,0.56,0.55,Medium,0.03,0.01,Medium,0.1,0.2,0.21,0,18
0.63,0.86,0.2,High,0.12,0.01,High,0.02,0.15,0.11,0,3
0.37,0.28,0.39,Medium,0.64,0.03,Medium,0.18,0.78,0.39,0,13
0.7,0.93,0.12,High,0.18,0,High,0,0.11,0.22,0,5
0.47,0.74,0.28,Medium,0.05,0.01,Medium,0.03,0.16,0.06,0,4
0.32,0.95,0.23,Medium,0.02,0,Medium,0.08,0.65,0.29,0,15
0.31,0.65,0.43,Low,0.03,0.01,Low,0.19,0.28,0.21,0,5
0.17,0.96,0.12,Low,0.01,0.04,Medium,0.11,0.47,0.47,0,5
0.32,0.52,0.4,Low,0,0,Low,0.28,0.6,0.58,0,7
0.46,0.56,0.59,Low,0.08,0.03,Low,0.35,0.26,0.49,0,21
0.35,0.32,0.47,Low,0.05,0.02,Low,0.53,0.28,0.39,0,9
0.24,0.45,0.64,Low,0.03,0.08,Low,0.49,0.31,0.47,0.03,57
0.49,0.26,0.54,Medium,0.87,0.07,Medium,0.17,0.18,0.25,0.02,15
0.56,0.46,0.59,Low,0.01,0.01,Low,0.28,0.33,0.29,0,13
0.29,0.74,0.69,Low,0.05,0.01,Low,0.44,0.35,0.43,0,17
0.45,0.54,0.46,Medium,0.29,0.06,High,0.1,0.1,0.12,0,17
0.51,0.48,0.58,Medium,0.09,0.01,Medium,0.22,0.28,0.23,0,16
0.74,0.55,0.42,Medium,1,0.11,Medium,0.29,0.35,0.34,0,21
0.24,0.4,0.61,Low,0.2,0.01,Low,0.46,0.1,0.38,0,7
0.59,0.92,0.21,High,0.04,0,Medium,0.03,0.12,0.06,0,19
0.36,0.51,0.64,Low,0.05,0.26,Low,0.3,0.25,0.38,0.03,24
0.56,0.68,0.36,Medium,0.05,0,Medium,0.11,0.26,0.42,0,19
0.59,0.72,0.43,Medium,0.28,0.16,High,0.08,0.12,0.17,0,27
0.59,0.68,0.41,Medium,0.24,0.07,High,0.1,0.15,0.18,0,12
0.45,0.65,0.47,Low,0,0.01,Low,0.5,0.22,0.75,0,5
0.46,0.36,0.55,Medium,0.63,1,Medium,0.35,0.28,0.34,1,49
0.71,0.9,0.17,Medium,0.08,0.02,Low,0.05,0.2,0.3,0,4
0.37,0.53,0.6,Low,0.04,0.03,Low,0.31,0.47,0.22,0.01,31
0.33,0.46,0.64,Low,0.07,0.27,Low,0.38,0.21,0.31,0,101
0.58,0.34,0.46,Low,0.09,0.03,Low,0.3,0.19,0.38,0,35
0.88,0.33,0.23,Low,0.09,0.02,Low,0.23,0.13,0.12,0,11
0.4,0.57,0.37,Low,0.02,0.01,Low,0.38,0.43,0.35,0,3
0.41,0.55,0.36,Medium,0.19,0.07,Medium,0.21,0.12,0.27,0,3
0.71,0.43,0.47,Low,0.75,0.08,Medium,0.44,0.65,0.5,0.05,33
0.32,0.25,0.53,Low,0.29,0.03,Medium,0.38,0.44,0.44,0,46
0.48,0.2,0.49,Medium,0.59,0.09,Medium,0.3,0.4,0.47,0,61
0.38,0.47,0.7,Low,0.04,1,Low,0.32,0.24,0.33,0.31,70
